PD,Raw_Capacity,Final_Limit,Risk_Haircut_Pct
0.66930574,19944.477,6595.524,66.93057
0.0710003,25027.89,23250.904,7.10003
0.38482523,19285.643,11864.041,38.48252
0.58720124,8398.539,3466.9065,58.720123
0.5233575,3918.919,1867.9233,52.33575
0.70455873,16072.333,4748.4307,70.45587
0.6614438,35091.0,11880.274,66.14439
0.13853851,19999.908,17229.15,13.853851
0.3053218,4930.2686,3424.95,30.53218
0.4569004,3019.2158,1639.735,45.69004
0.22332889,16825.39,13067.795,22.33289
0.6477495,18004.0,6341.9185,64.77495
0.36368075,6002.919,3819.773,36.368076
0.43954447,9998.597,5603.769,43.95445
0.5289678,24018.625,11313.546,52.89678
0.60727495,20008.492,7857.836,60.727493
0.711545,7726.2646,2228.6797,71.154495
0.08757083,32010.332,29207.16,8.757083
0.5397807,7261.3545,3341.8157,53.97807
0.69480944,15001.848,4578.4224,69.48094
0.30648687,25020.336,17351.932,30.648687
0.7209322,5990.184,1671.6676,72.093216
0.40514883,34985.277,20811.031,40.514885
0.6243698,25025.393,9400.293,62.43698
0.2820074,6001.091,4308.739,28.200739
0.7740588,13321.319,3009.8347,77.40588
0.7653564,25005.443,5867.3667,76.535645
0.4539215,15003.477,8193.076,45.39215
0.18171144,8225.832,6731.1045,18.171143
0.27837342,3005.1729,2168.6125,27.837341
0.56814986,23055.945,9956.713,56.814987
0.5505798,4002.713,1798.9,55.05798
0.5011278,20136.23,10045.406,50.112778
0.7550788,12018.749,2943.6465,75.50788
0.6847156,10365.911,3268.2097,68.471565
0.41768256,15007.723,8739.259,41.768257
0.543599,8540.452,3897.8708,54.3599
0.73525363,9999.164,2647.2424,73.52536
0.5816024,12006.823,5023.626,58.16024
0.34799924,6000.6445,3912.425,34.799923
0.69842887,6564.0195,1979.5188,69.84289
0.5930717,10981.879,4468.8374,59.30717
0.55572665,25011.754,11112.056,55.572666
0.42746148,9996.712,5723.5024,42.746147
0.2748157,8001.349,5802.453,27.481571
0.4714968,13189.8545,6970.88,47.149677
0.70222825,7006.285,2086.274,70.222824
0.50602376,14012.075,6921.6323,50.602375
0.30716518,19996.227,13854.083,30.716518
0.6799103,14402.399,4610.0596,67.99103
0.58523715,15485.382,6422.761,58.523716
0.40344012,24003.598,14319.583,40.344013
0.3064206,24998.387,17338.367,30.64206
0.7242089,13026.4,3592.5654,72.42089
0.24266638,25007.838,18939.277,24.266638
0.3178331,15001.979,10233.854,31.78331
0.72783387,15015.431,4086.6917,72.78339
0.39861888,5994.8984,3605.2188,39.86189
0.66563827,12008.724,4015.2576,66.56383
0.23836406,29977.133,22831.662,23.836405
0.6577016,9996.484,3421.7805,65.770164
0.24607958,35043.914,26420.322,24.607958
0.61382866,4996.87,1929.6481,61.382866
0.6289795,13970.41,5183.3086,62.89795
0.7545566,14396.833,3533.6077,75.45566
0.5586985,9998.697,4412.4404,55.869846
0.5783551,12005.48,5062.05,57.835506
0.6659467,34989.152,11688.241,66.59467
0.58203655,23996.61,10029.705,58.203655
0.31761327,9996.163,6821.2495,31.761328
0.50340194,25010.715,12420.272,50.340195
0.5316074,9999.94,4683.8984,53.16074
0.21300593,2517.5186,1981.2722,21.300592
0.39139333,8000.9395,4869.4253,39.13933
0.31920838,5002.8975,3405.9307,31.920837
0.25958222,15005.594,11110.408,25.958221
0.17139007,15005.245,12433.495,17.139008
0.36382315,19992.43,12718.721,36.382313
0.6390307,13666.122,4933.051,63.90307
0.22399172,8001.278,6209.0576,22.399172
0.49764672,2009.7314,1009.5952,49.76467
0.41991347,4999.8164,2900.3262,41.99135
0.16379146,10001.502,8363.341,16.379147
0.11877773,28001.203,24675.283,11.877773
0.32341412,11486.584,7771.661,32.34141
0.6608245,5996.972,2034.0261,66.08245
0.5680305,16002.481,6912.5845,56.803047
0.398079,1997.3232,1202.2307,39.8079
0.54543954,7223.5547,3283.5422,54.543953
0.4449341,10356.042,5748.2856,44.49341
0.45356315,23995.504,13112.027,45.356316
0.547446,24001.182,10861.83,54.744602
0.3533,9996.223,6464.5576,35.33
0.28086334,2389.2148,1718.172,28.086334
0.44604614,9999.882,5539.4736,44.604614
0.66836244,12017.465,3985.4426,66.83624
0.78768957,9998.51,2122.7878,78.76896
0.6533298,32033.559,11105.08,65.33298
0.48278803,9998.763,5171.48,48.2788
0.5524829,29749.338,13313.337,55.24829
0.5348514,23593.895,10974.668,53.485138
0.5839927,9522.473,3961.418,58.399273
0.5678668,5003.5703,2162.2087,56.786682
0.5382807,15051.668,6949.645,53.82807
0.30518264,8997.15,6251.3765,30.518263
0.17291512,15003.74,12409.367,17.291512
0.27281758,9995.889,7268.834,27.281757
0.5569241,12007.373,5320.1777,55.69241
0.4070863,20994.082,12447.679,40.70863
0.2480829,12992.36,9769.179,24.80829
0.35838202,5004.1914,3210.7793,35.838203
0.230069,20000.055,15398.662,23.006899
0.47537652,8394.871,4404.147,47.53765
0.56563354,9356.414,4064.1125,56.563354
0.110102385,12005.529,10683.691,11.010239
0.5933281,19991.734,8130.076,59.332813
0.3534564,5032.9375,3254.0137,35.345642
0.5740973,6980.2646,2972.9138,57.40973
0.6355838,7239.5347,2638.2036,63.55838
0.32538116,19975.072,13475.561,32.538116
0.48742107,20020.17,10261.918,48.742107
0.54549825,7002.871,3182.8171,54.549824
0.26019856,4999.29,3698.4817,26.019855
0.52294713,6399.3447,3052.8257,52.294712
0.39969525,30073.297,18053.143,39.969524
0.12431665,20814.809,18227.182,12.431664
0.085715674,8989.213,8218.696,8.571568
0.56752497,7212.439,3119.1997,56.7525
0.43534243,15019.801,8481.044,43.534245
0.29730266,4000.3906,2811.0637,29.730267
0.6131189,19985.7,7732.0894,61.31189
0.71395224,3010.4854,861.1426,71.395226
0.41407207,2522.4688,1477.985,41.407207
0.3715216,2682.1953,1685.7018,37.15216
0.47454602,5992.6255,3148.8489,47.4546
0.448349,14996.086,8272.605,44.8349
0.17059253,12978.04,10764.083,17.059254
0.1609748,16010.72,13433.397,16.09748
0.30250543,6391.936,4458.341,30.250544
0.48264024,8994.518,4653.4014,48.264023
0.57775,10282.955,4341.9775,57.775
0.4332767,16822.775,9533.858,43.32767
0.55933005,7998.698,3524.786,55.933006
0.7742092,11198.081,2528.4236,77.42092
0.37827703,19998.406,12433.468,37.8277
0.3523211,6004.0273,3888.682,35.23211
0.6258227,23611.293,8834.81,62.58227
0.37221336,15006.277,9420.74,37.221336
0.3491809,1767.831,1150.5382,34.91809
0.31654292,5486.1504,3749.5483,31.654293
0.45925808,35002.207,18927.16,45.925808
0.40579346,16003.331,9509.284,40.579346
0.29727492,25029.258,17588.686,29.727491
0.08143823,20004.457,18375.33,8.143823
0.24895369,5001.665,3756.482,24.895369
0.5183878,4410.089,2123.9526,51.83878
0.8187395,18021.523,3266.5908,81.87395
0.80016243,8570.262,1712.6603,80.01624
0.7652428,5516.5703,1295.0546,76.524284
0.41558012,11995.072,7010.158,41.558014
0.6867421,9996.754,3131.5618,68.67421
0.16652842,8001.532,6669.05,16.652842
0.717117,4994.333,1412.8119,71.7117
0.10427397,25852.008,23156.316,10.427397
0.1918727,14006.064,11318.683,19.18727
0.41137204,10000.441,5886.539,41.137203
0.27749443,30005.543,21679.172,27.749443
0.21788895,26531.174,20750.324,21.788895
0.5919527,7967.0957,3250.9521,59.195267
0.1634226,28000.822,23424.855,16.34226
0.56958586,19041.117,8195.566,56.958588
0.7119504,18009.525,5187.636,71.195045
0.7186012,16013.099,4506.0664,71.86012
0.46092966,3004.6846,1619.7365,46.092968
0.76989865,33344.02,7672.504,76.98987
0.5131092,23615.285,11498.064,51.31092
0.776613,14019.47,3131.7673,77.6613
0.51570415,19008.186,9205.585,51.570415
0.81667405,6536.6504,1198.3376,81.667404
0.257631,12005.225,8912.307,25.7631
0.3441148,7510.272,4925.8765,34.41148
0.6378142,8405.7705,3044.4504,63.78142
0.55941397,20336.11,8959.806,55.9414
0.41926798,25879.055,15028.795,41.9268
0.5520822,34987.477,15671.515,55.208218
0.36697406,8001.7666,5065.3257,36.697407
0.19616932,25030.338,20120.154,19.616932
0.24249354,1446.9893,1096.1038,24.249353
0.5928716,10868.871,4425.026,59.28716
0.123893104,10003.889,8764.476,12.389311
0.76659524,3005.6055,701.5226,76.65952
0.40096313,15002.811,8987.236,40.096313
0.5662833,5524.9453,2396.2612,56.62833
0.55543727,6992.7866,3108.7324,55.543728
0.6967169,8247.352,2501.2822,69.67169
0.38693762,14008.218,8587.911,38.693764
0.33709893,6003.7993,3979.9248,33.709892
0.3574695,14010.327,9002.0625,35.74695
0.45170683,8992.451,4930.4995,45.17068
0.6246749,15006.822,5632.437,62.46749
0.32384846,11528.966,7795.3276,32.384846
0.2433747,2250.6748,1702.9175,24.337471
0.099429496,7236.4814,6516.962,9.942949
0.33935642,15997.589,10568.704,33.935642
0.583733,3713.5684,1545.8359,58.373302
0.33566546,16008.894,10635.261,33.566547
0.4045855,15995.0625,9523.692,40.45855
0.07615516,996.47754,920.59064,7.615516
0.44423497,4004.2695,2225.433,44.423496
0.29949734,23981.504,16799.107,29.949734
0.6533701,15000.582,5199.6504,65.337006
0.0747888,5620.995,5200.6074,7.47888
0.18256578,7993.1035,6533.836,18.256578
0.41072038,6512.089,3837.4414,41.072037
0.1440779,19999.23,17117.783,14.407789
0.6774689,19037.695,6140.249,67.74689
0.6157903,8243.689,3167.3054,61.57903
0.11937436,10004.858,8810.535,11.937436
0.38696212,15001.712,9196.618,38.696213
0.20659217,24996.84,19832.688,20.659218
0.3848533,5005.1836,3078.922,38.48533
0.25087067,4211.665,3155.0815,25.087067
0.29208574,8996.589,6368.8135,29.208574
0.5881014,19936.764,8211.926,58.81014
0.5685705,19043.965,8216.128,56.857048
0.5526204,12019.787,5377.407,55.26204
0.5190938,12980.439,6242.3735,51.90938
0.76612866,10291.215,2406.8203,76.61287
0.39371997,17745.525,10758.758,39.371998
0.2029446,25014.441,19937.895,20.29446
0.7604502,32171.242,7706.615,76.04502
0.7115991,7508.9204,2165.5793,71.15991
0.510379,21990.896,10767.204,51.037903
0.4430168,35005.508,19497.48,44.30168
0.50076455,14981.825,7479.4585,50.076454
0.2929402,29979.547,21197.332,29.29402
0.16584691,5005.117,4175.0337,16.584692
0.68498886,15035.01,4736.196,68.498886
0.64654016,3998.88,1413.4435,64.654015
0.6133527,6995.1685,2704.6628,61.33527
0.4879993,9998.309,5119.1406,48.79993
0.610743,12009.671,4674.8486,61.0743
0.3581024,3005.5898,1929.2808,35.81024
0.6609348,4993.9014,1693.2582,66.09348
0.2895963,6036.8965,4288.6333,28.95963
0.2759379,12006.6875,8693.587,27.593792
0.35465246,16007.648,10330.496,35.46525
0.33922526,30011.23,19830.662,33.922527
0.29206106,28038.584,19849.605,29.206106
0.65186524,8541.594,2973.6257,65.18652
0.32758513,10001.084,6724.878,32.758514
0.264356,14394.067,10588.909,26.435598
0.53277904,20012.367,9350.197,53.277905
0.61729026,12019.242,4599.881,61.729027
0.42854622,15001.784,8572.827,42.85462
0.6359867,22590.67,8223.305,63.598667
0.3636204,15008.605,9551.17,36.36204
0.76475054,5505.043,1295.0583,76.47505
0.24664266,5003.673,3769.5537,24.664267
0.39890507,10496.773,6309.5576,39.890507
0.13045175,5006.8555,4353.7026,13.045176
0.30120212,23994.203,16767.098,30.120213
0.34356973,8003.016,5253.422,34.35697
0.6604365,13963.165,4741.381,66.04365
0.5574249,30010.86,13282.059,55.74249
0.79260945,12703.853,2634.659,79.26095
0.6718444,9995.666,3280.1335,67.18444
0.22129962,6512.8184,5071.534,22.129961
0.46902743,19996.453,10617.568,46.902744
0.21373774,15003.37,11796.584,21.373774
0.25609306,1658.6387,1233.8729,25.609306
0.49186718,12823.641,6516.113,49.186718
0.45345533,20001.299,10931.604,45.34553
0.56180435,5001.4834,2191.6282,56.180435
0.29069796,8531.075,6051.1094,29.069796
0.5584957,4008.6348,1769.8295,55.84957
0.3298683,23928.684,16035.369,32.986828
0.49530345,25006.941,12620.917,49.530346
0.7257116,6216.945,1705.236,72.57116
0.6406438,8869.454,3187.2935,64.06438
0.6670646,22051.045,7341.573,66.70646
0.17221308,19997.984,16554.07,17.221308
0.44053906,9998.274,5593.644,44.053905
0.40232345,25934.598,15500.5,40.232346
0.5238947,9998.304,4760.245,52.389473
0.6355246,10983.502,4003.2166,63.552456
0.13093807,27217.727,23653.89,13.093807
0.35920033,9893.828,6339.9614,35.920033
0.5621755,19772.525,8656.8955,56.217552
0.7248568,16031.6875,4411.01,72.48568
0.7141062,7937.4116,2269.2568,71.41062
0.5671552,14394.073,6230.4,56.71552
0.5150993,11181.146,5421.746,51.50993
0.62063766,20000.402,7587.3994,62.063766
0.44925895,20002.52,11016.209,44.925896
0.42890096,14031.305,8013.2646,42.890095
0.0979512,2077.1611,1873.7008,9.79512
0.5931134,3007.8047,1223.8353,59.31134
0.38069627,25002.408,15484.084,38.069626
0.15055428,12006.645,10198.992,15.0554285
0.38187143,20002.814,12364.311,38.18714
0.7279153,16036.923,4363.4014,72.79153
0.33074456,7000.373,4685.0376,33.074455
0.445576,2004.5518,1111.3716,44.557602
0.28834084,4003.2666,2848.9614,28.834084
0.56393087,14997.268,6539.845,56.393085
0.074345455,15016.228,13899.839,7.4345455
0.56764233,21017.387,9087.028,56.764233
0.65880203,3989.4248,1361.1836,65.8802
0.24654429,34983.84,26358.773,24.654428
0.7616712,25036.764,5966.9824,76.16712
0.74423635,10018.694,2562.4177,74.42364
0.65557873,7927.811,2730.5068,65.55788
0.5852659,16008.167,6639.1333,58.52659
0.40520594,17999.68,10706.103,40.52059
0.04968673,14996.675,14251.539,4.9686728
0.43098176,20971.97,11933.434,43.098175
0.7376481,21039.223,5519.679,73.76482
0.4332437,13579.045,7696.0093,43.324368
0.3593812,14025.119,8984.755,35.938118
0.31374484,10000.204,6862.6914,31.374485
0.2694013,18000.604,13151.218,26.940132
0.3732418,23016.863,14426.008,37.32418
0.5497191,15002.857,6755.5,54.97191
0.4938568,20013.04,10129.464,49.385677
0.5125281,4997.168,2435.9788,51.25281
0.35632643,16823.227,10828.666,35.632645
0.5808108,24449.367,10248.911,58.081078
0.49351534,16862.514,8540.604,49.351536
0.094947405,22031.879,19940.01,9.4947405
0.57727253,16595.078,7015.1953,57.727253
0.39703792,15006.625,9048.426,39.703793
0.64339393,18021.164,6426.4565,64.33939
0.6340613,7992.636,2924.8152,63.406128
0.6891742,18460.418,5737.9746,68.91742
0.48119566,8547.506,4434.483,48.119564
0.4136582,2977.918,1746.0778,41.36582
0.31260303,5000.8643,3437.579,31.260303
0.22875743,14011.28,10806.096,22.875742
0.5296523,7994.232,3760.0686,52.96523
0.4085499,12015.776,7106.732,40.854992
0.3060127,6511.6504,4519.003,30.601269
0.4961164,12028.166,6060.7954,49.61164
0.31637338,5998.817,4100.951,31.637339
0.5321574,12046.788,5636.0005,53.215744
0.50107485,11998.057,5986.1323,50.107487
0.17376925,10002.615,8264.469,17.376925
0.39127648,7998.933,4869.1387,39.127647
0.09276484,8005.9873,7263.313,9.276484
0.4602327,8001.699,4319.055,46.02327
0.47567692,8407.043,4408.007,47.56769
0.7105741,12048.178,3487.0547,71.05741
0.31222862,16155.982,11111.622,31.222862
0.51977783,10000.453,4802.4395,51.977783
0.7502291,9074.045,2266.4321,75.02291
0.582099,26593.6,11113.491,58.209904
0.3871915,15008.854,9197.553,38.71915
0.85044813,18473.904,2762.807,85.044815
0.5004045,12012.434,6001.358,50.040447
0.5853425,9996.74,4145.223,58.534252
0.32445776,14992.684,10128.191,32.445778
